en,vi
"Neurologic signs occasionally result from compression radiculitis or sciatica, vertebral fracture or subluxation, or cauda equina syndrome.","Triệu chứng thần kinh đôi khi là hậu quả của viêm thần kinh quay do chèn ép hoặc đau thần kinh toạ, gẫy xương cột sống hoặc mất vững, hoặc hội chứng đuôi ngựa."
"Cardiovascular manifestations can include aortic insufficiency, aortitis, angina, pericarditis, and cardiac conduction abnormalities (which may be asymptomatic).","Các triệu chứng tim mạch có thể bao gồm hở van động mạch chủ, viêm động mạch, đau thắt ngực, viêm màng ngoài tim và bất thường dẫn truyền tim (có thể không có triệu chứng)."
"Dyspnea, cough, or hemoptysis can rarely result from nontuberculous fibrosis or cavitation of an upper lobe of the lung; cavitary lesions can become secondarily infected with Aspergillus.","Khó thở, ho, hoặc ho máu hiếm khi xảy ra do xơ hoá không do lao hoặc tạo hang ở thuỳ trên phổi; tổn thương hang có thể nhiễm Aspergillus thứ phát."
Nonspecific colitis has been noted in 30% of patients with ankylosing spondylitis.,Viêm đại tràng không đặc hiệu đã được ghi nhận ở 30% số bệnh nhân viêm cột sống dính khớp.
"Subcutaneous nodules, like those in patients with rheumatoid arthritis, do not develop in patients with ankylosing spondylitis.","Các nốt dưới da, giống như ở bệnh nhân viêm khớp dạng thấp, không phát triển ở bệnh nhân viêm cột sống dính khớp."
"Diagnosis of Ankylosing Spondylitis Lumbosacral spine and sacroiliac joint radiography Blood tests (erythrocyte sedimentation rate, C-reactive protein, human leukocyte antigen B27 [HLA-B27], and complete blood count) or explicit clinical criteria (Assessment of SpondyloArthritis international Society criteria) Pelvic / spine MRI in select patients Ankylosing spondylitis should be suspected in patients, particularly young men, with nocturnal back pain plus prolonged morning stiffness and kyphosis, diminished chest expansion, Achilles or patellar tendinitis, or unexplained anterior uveitis.","Chẩn đoán viêm cột sống dính khớp Chụp X-quang Cột sống thắt lưng và khớp cùng châu Xét nghiệm máu (tốc độ máu lắng, protein phản ứng C, kháng nguyên bạch cầu người B27 [HLA-B 27] và công thức máu) hoặc tiêu chuẩn lâm sàng rõ ràng (Tiêu chuẩn đánh giá của Hiệp hội quốc tế về bệnh viêm cột sống dính khớp) Chụp MRI vùng chậu / cột sống ở một số bệnh nhân được chọn Cần phải nghi ngờ viêm cột sống dính khớp ở bệnh nhân, đặc biệt là nam giới trẻ tuổi, bị đau lưng về đêm cộng với cứng khớp kéo dài vào buổi sáng và gù lưng, giảm độ giãn nở lồng ngực, viêm gân Achilles hoặc viêm gân bánh chè hoặc viêm màng bồ đào trước không rõ nguyên nhân."
A 1st-degree relative with ankylosing spondylitis should raise suspicion.,Người cùng huyết thống bậc 1 bị viêm cột sống dính khớp cần phải có nghi ngờ.
Ankylosing spondylitis is 3 times more frequent in men than in women and begins most often between ages 20 and 40.,Viêm cốt sống dính khớp thường gặp ở nam gấp 3 lần so với nữ và thường khới phát từ 20 đến 40 tuổi.
"Patients should generally be tested with erythrocyte sedimentation rate, C-reactive protein, and complete blood count.","Nói chung, bệnh nhân cần phải được kiểm tra tốc độ máu lắng, protein phản ứng C và công thức máu."
Rheumatoid factor (RF) and antinuclear antibodies are needed only if peripheral arthritis suggests other diagnoses.,Chỉ làm xét nghiệm Rheumatoid (RF) và kháng thể kháng nhân nếu viêm khớp ngoại vi mà nghi ngờ chẩn đoán khác.
"The HLA-B27 allele is present in 90% of White patients with ankylosing spondylitis, but it is also present in up to 10% of the general population depending on ethnicity.","Alen HLA-B 27 có ở 90% số bệnh nhân Da trắng bị viêm cột sống dính khớp, nhưng nó cũng có ở 10% số dân số nói chung tuỳ thuộc vào sắc tộc."
"No laboratory test is diagnostic, but results can increase suspicion for the disorder or rule out other disorders that can simulate ankylosing spondylitis.","Không có xét nghiệm nào là xét nghiệm chẩn đoán, nhưng kết quả có thể nghi ngờ hoặc loại trừ những bệnh giống viêm cột sống dính khớp."
"If, after these tests, ankylosing spondylitis is still suspected, patients should undergo x-ray or MRI of the lumbosacral spine and sacroiliac joints; demonstration of sacroiliitis on x-ray strongly supports the diagnosis.","Nếu sau những xét nghiệm này, vẫn còn nghi ngờ viêm cột sống dính khớp, bệnh nhân chụp X-quang hoặc MRI cột sống thắt lưng và khớp cùng chậu, biểu hiện viêm khớp cùng chậu có giá trị lớn hướng tới chẩn đoán."
Some patients should undergo pelvic MRI to look for sacroiliitis that is not seen on x-rays.,Một số bệnh nhân cần chụp MRI khung chậu để tìm viêm khớp cùng chậu không thấy trên phim X-quang.
"Although there are several existing diagnostic criteria for patients with suspected ankylosing spondylitis, the Assessment of SpondyloArthritis international Society (ASAS) criteria (1, 2, 3) are most often applied.","Mặc dù có một số tiêu chuẩn chẩn đoán hiện có cho bệnh nhân nghi ngờ viêm cột sống dính khớp, nhưng tiêu chuẩn Đánh giá của Hiệp hội Viêm cột sống quốc tế (ASAS) (1, 2, 3) thường được áp dụng nhất."
"They are useful in diagnosing patients earlier in the disease process, particularly those without spondyloarthritis on imaging.","Chúng rất hữu ích khi dùng để chẩn đoán bệnh nhân trong giai đoạn sớm của bệnh, đặc biệt là những người không có viêm cột sống trên chẩn đoán hình ảnh."
The ASAS criteria for axial spondyloarthritis are applied to patients who have had back pain for > 3 months and who are < 45 years of age at onset.,Tiêu chuẩn ASAS cho viêm cột sống dính khớp được áp dụng cho những bệnh nhân bị đau lưng > 3 tháng và tuổi khởi phát < 45.
It is 10 to 20 times more common among 1st-degree relatives of patients with ankylosing spondylitis than in the general population.,Bệnh phổ biến hơn từ 10 đến 20 lần đối với họ hàng thế hệ thứ nhất của bệnh nhân viêm cột sống dính khớp so với người bình thường.
"To fulfill the imaging criteria, patients must have radiographic or MRI evidence of sacroiliitis plus at least 1 spondyloarthritis feature.","Để đáp ứng các tiêu chí hình ảnh, bệnh nhân phải có bằng chứng chụp X-quang hoặc MRI viêm khớp cùng chậu và ít nhất có 1 đặc điểm của viêm cột sống."
"To fulfill the clinical criteria, patients must have HLA-B27 plus at least 2 separate spondyloarthritis features.","Để đáp ứng các tiêu chuẩn lâm sàng, bệnh nhân phải có HLA-B 27 cộng với ít nhất 2 đặc điểm riêng của viêm cột sống."
"ASAS spondyloarthritis features include the following: Dactylitis Enthesitis of the heel Family history of spondyloarthritis History of inflammatory back pain Arthritis Psoriasis Inflammatory bowel disease Presence of HLA-B27 Uveitis Elevated C-reactive protein Good response to nonsteroidal anti-inflammatory drugs Historical features that distinguish inflammatory back pain from noninflammatory back pain include onset at ≤ 40 years, gradual onset, morning stiffness, improvement with activity, and duration ≥ 3 months before seeking medical attention.","Các đặc điểm của viêm cột sống theo ASASbao gồm: Ngón tay - chân hình khúc dồi Viêm điểm bám gân Achillie Gia đình có tiền sử viêm cột sống Tiến sư đau lưng kiểu viêm Viêm khớp Bệnh vẩy nến Bệnh viêm đại tràng Có HLA-B 27 Viêm màng bồ đào CRP cao Đáp ứng tốt với thuốc chống viêm không steroid Các đặc điểm phân biệt đau lưng kiểu viêm hoặc không do viêm bao gồm khởi phát ≤ 40 năm, khởi phát dần dần, cứng khớp buổi sáng, cải thiện khi vận động và kéo dài ≥ 3 tháng trước khi bệnh nhân đi khám."
"Erythrocyte sedimentation rate and other acute-phase reactants (eg, C-reactive protein) are inconsistently elevated in patients with active ankylosing spondylitis.",Tốc độ máu lắng và các chất phản ứng giai đoạn cấp tính khác (ví dụ: protein phản ứng C) tăng không nhất quán ở những bệnh nhân bị viêm cột sống dính khớp đang hoạt động.
Tests for RF and antinuclear antibodies are negative.,Các xét nghiệm RF và kháng thể kháng nhân âm tính.
The HLA-B27 genetic marker is minimally helpful because positive and negative predictive values are low.,Chất chỉ điểm di truyền HLA-B 27 ít hữu ích vì giá trị tiên đoán dương tính và âm tính thấp.
"The earliest x-ray abnormalities are pseudo-widening caused by subchondral erosions, followed by sclerosis or later narrowing and eventually fusion in the sacroiliac joints.","Các bất thường sớm nhất trên X-quang là giả rộng khe khớp do mòn dưới sụn, sau đó là xơ cứng hoặc sau đó là hẹp khe khớp và cuối cùng là dính lại ở các khớp cùng chậu."
Changes are symmetric.,Biến đổi đối xứng.
"Early changes in the spine are upper lumbar vertebral squaring with sclerosis at the corners (shiny corner sign), spotty ligamentous calcification, and one or two evolving syndesmophytes.","Những thay đổi ban đầu ở cột sống là đốt sống thắt lưng trên bị vuông vức kèm theo xơ cứng ở các góc (dấu hiệu góc bóng), vôi hoá dây chằng dạng đốm và một hoặc hai chồi khớp đang phát triển."
